,rank,1_day_rolling_avg_floor_price,rw623-hyaaa-aaaah-qctcq-cai,ugdkf-taaaa-aaaak-acoia-cai,4ggk4-mqaaa-aaaae-qad6q-cai,skjpp-haaaa-aaaae-qac7q-cai,pk6rk-6aaaa-aaaae-qaazq-cai,dhiaa-ryaaa-aaaae-qabva-cai,bxdf4-baaaa-aaaah-qaruq-cai,3mttv-dqaaa-aaaah-qcn6q-cai,oeee4-qaaaa-aaaak-qaaeq-cai,times_above_floor
133232,3682,300.0,0,0,0,0,0,0,0,0,1,3.1736666666666666
133233,3684,2.0,0,0,0,0,0,0,0,0,1,92.5
133234,3691,200.0,0,0,0,0,0,0,0,0,1,1.125
133235,3694,130.0,0,0,0,0,0,0,0,0,1,2.6923076923076925
133236,3699,50.0,0,0,0,0,0,0,0,0,1,3.9798
133237,3705,1998.0,0,0,0,0,0,0,0,0,1,2.002002002002002
133238,3705,241.0,0,0,0,0,0,0,0,0,1,1.6597510373443984
133239,3710,50.0,0,0,0,0,0,0,0,0,1,20.0
133240,3711,1500.0,0,0,0,0,0,0,0,0,1,1.2
133241,3711,300.0,0,0,0,0,0,0,0,0,1,6.666666666666667
133242,3711,2.0,0,0,0,0,0,0,0,0,1,220.0
133243,3713,200.0,0,0,0,0,0,0,0,0,1,1.195
133244,3713,200.0,0,0,0,0,0,0,0,0,1,1.05
133245,3713,130.0,0,0,0,0,0,0,0,0,1,1.6153846153846154
133246,3713,2.0,0,0,0,0,0,0,0,0,1,37.5
133247,3716,599.0,0,0,0,0,0,0,0,0,1,8.013355592654424
133248,3716,150.0,0,0,0,0,0,0,0,0,1,6.666666666666667
133249,3716,100.0,0,0,0,0,0,0,0,0,1,6.5
133250,3716,2.0,0,0,0,0,0,0,0,0,1,250.0
133251,3716,2.0,0,0,0,0,0,0,0,0,1,109.44
133252,3719,200.0,0,0,0,0,0,0,0,0,1,1.3
133253,3722,2400.0,0,0,0,0,0,0,0,0,1,1.0
133254,3726,160.0,0,0,0,0,0,0,0,0,1,2.5
133255,3726,130.0,0,0,0,0,0,0,0,0,1,3.269230769230769
133256,3726,130.0,0,0,0,0,0,0,0,0,1,3.1615384615384614
133257,3727,1998.0,0,0,0,0,0,0,0,0,1,1.2012012012012012
133258,3729,2199.0,0,0,0,0,0,0,0,0,1,1.0
133259,3730,2500.0,0,0,0,0,0,0,0,0,1,1.08
133260,3730,3900.0,0,0,0,0,0,0,0,0,1,1.1538461538461537
133261,3731,2800.0,0,0,0,0,0,0,0,0,1,1.0714285714285714
133262,3731,300.0,0,0,0,0,0,0,0,0,1,1.5919333333333332
133263,3734,3700.0,0,0,0,0,0,0,0,0,1,1.0243243243243243
133264,3734,3000.0,0,0,0,0,0,0,0,0,1,1.0
133265,3734,185.0,0,0,0,0,0,0,0,0,1,1.345945945945946
133266,3739,5000.0,0,0,0,0,0,0,0,0,1,1.0
133267,3739,1000.0,0,0,0,0,0,0,0,0,1,2.1
133268,3740,1998.0,0,0,0,0,0,0,0,0,1,2.5025025025025025
133269,3740,300.0,0,0,0,0,0,0,0,0,1,3.3333333333333335
133270,3740,130.0,0,0,0,0,0,0,0,0,1,4.1923076923076925
133271,3740,130.0,0,0,0,0,0,0,0,0,1,3.8461538461538463
133272,3740,2.0,0,0,0,0,0,0,0,0,1,37.25
133273,3741,420.0,0,0,0,0,0,0,0,0,1,7.857142857142857
133274,3742,3000.0,0,0,0,0,0,0,0,0,1,1.6666666666666667
133275,3742,1998.0,0,0,0,0,0,0,0,0,1,1.4514514014014013
133276,3742,1998.0,0,0,0,0,0,0,0,0,1,1.3513513513513513
133277,3744,130.0,0,0,0,0,0,0,0,0,1,1.7692307615384615
133278,3746,3200.0,0,0,0,0,0,0,0,0,1,1.240625
133279,3746,3199.0,0,0,0,0,0,0,0,0,1,1.5629884338855893
133280,3746,50.0,0,0,0,0,0,0,0,0,1,5.8
133281,3747,2700.0,0,0,0,0,0,0,0,0,1,1.0
133282,3747,3500.0,0,0,0,0,0,0,0,0,1,1.0
133283,3747,3900.0,0,0,0,0,0,0,0,0,1,1.1282051282051282
133284,3747,1475.0,0,0,0,0,0,0,0,0,1,1.0
133285,3748,1900.0,0,0,0,0,0,0,0,0,1,1.3157894736842106
133286,3748,2100.0,0,0,0,0,0,0,0,0,1,1.7681809523809524
133287,3748,2200.0,0,0,0,0,0,0,0,0,1,1.1363636363636365
133288,3748,2000.0,0,0,0,0,0,0,0,0,1,1.0
133289,3748,919.999999,0,0,0,0,0,0,0,0,1,1.6304347843809073
133290,3748,420.0,0,0,0,0,0,0,0,0,1,2.357142857142857
133291,3748,2.0,0,0,0,0,0,0,0,0,1,59.5
133292,3750,440.0,0,0,0,0,0,0,0,0,1,1.95
133293,3750,440.0,0,0,0,0,0,0,0,0,1,1.1363636363636365
133294,3750,465.0,0,0,0,0,0,0,0,0,1,2.26258064516129
133295,3751,3988.0,0,0,0,0,0,0,0,0,1,1.0890170511534605
133296,3757,200.0,0,0,0,0,0,0,0,0,1,4.495
133297,3759,270.0,0,0,0,0,0,0,0,0,1,1.2962962962962963
133298,3760,160.0,0,0,0,0,0,0,0,0,1,3.125
133299,3762,50.0,0,0,0,0,0,0,0,0,1,15.998
133300,3766,3200.0,0,0,0,0,0,0,0,0,1,1.03125
133301,3766,3100.0,0,0,0,0,0,0,0,0,1,1.0258064516129033
133302,3766,2200.0,0,0,0,0,0,0,0,0,1,1.0454545454545454
133303,3766,1000.0,0,0,0,0,0,0,0,0,1,1.3
133304,3769,50.0,0,0,0,0,0,0,0,0,1,12.0
133305,3770,3199.0,0,0,0,0,0,0,0,0,1,1.0312597686777119
133306,3770,3040.0,0,0,0,0,0,0,0,0,1,1.069078947368421
133307,3770,1490.0,0,0,0,0,0,0,0,0,1,1.0067114093959733
133308,3771,3449.0,0,0,0,0,0,0,0,0,1,1.0
133309,3771,2797.0,0,0,0,0,0,0,0,0,1,1.0
133310,3771,1998.0,0,0,0,0,0,0,0,0,1,1.0510510510510511
133311,3771,1399.0,0,0,0,0,0,0,0,0,1,1.0793423874195853
133312,3772,999.0,0,0,0,0,0,0,0,0,1,1.8017017007007006
133313,3772,590.0,0,0,0,0,0,0,0,0,1,2.523728813559322
133314,3772,600.0,0,0,0,0,0,0,0,0,1,1.0
133315,3773,170.0,0,0,0,0,0,0,0,0,1,2.9352941176470586
133316,3773,190.0,0,0,0,0,0,0,0,0,1,4.731578947368421
133317,3773,200.0,0,0,0,0,0,0,0,0,1,5.0
133318,3773,2.0,0,0,0,0,0,0,0,0,1,125.0
133319,3774,2600.0,0,0,0,0,0,0,0,0,1,1.0
133320,3775,50.0,0,0,0,0,0,0,0,0,1,15.0
133321,3775,2.0,0,0,0,0,0,0,0,0,1,262.5
133322,3775,2.0,0,0,0,0,0,0,0,0,1,150.0
133323,3776,950.0,0,0,0,0,0,0,0,0,1,4.2094736842105265
133324,3776,40.0,0,0,0,0,0,0,0,0,1,24.165
133325,3777,110.0,0,0,0,0,0,0,0,0,1,2.291818181818182
133326,3779,50.0,0,0,0,0,0,0,0,0,1,5.76
133327,3781,2499.0,0,0,0,0,0,0,0,0,1,2.000800320128051
133328,3781,2800.0,0,0,0,0,0,0,0,0,1,1.0
133329,3784,1500.0,0,0,0,0,0,0,0,0,1,1.3333333333333333
133330,3784,170.0,0,0,0,0,0,0,0,0,1,1.4705882352941178
133331,3784,100.0,0,0,0,0,0,0,0,0,1,3.0
133332,3784,200.0,0,0,0,0,0,0,0,0,1,1.75
133333,3784,2.0,0,0,0,0,0,0,0,0,1,126.0
133334,3787,900.0,0,0,0,0,0,0,0,0,1,1.2222222222222223
133335,3787,500.0,0,0,0,0,0,0,0,0,1,2.0
133336,3787,200.0,0,0,0,0,0,0,0,0,1,1.5
133337,3790,270.0,0,0,0,0,0,0,0,0,1,3.592592588888889
133338,3790,160.0,0,0,0,0,0,0,0,0,1,1.25
133339,3791,3320.0,0,0,0,0,0,0,0,0,1,1.4759036144578312
133340,3791,1980.0,0,0,0,0,0,0,0,0,1,1.9696969696969697
133341,3795,1088.0,0,0,0,0,0,0,0,0,1,1.0
133342,3795,880.0,0,0,0,0,0,0,0,0,1,1.1363636363636365
133343,3795,1000.0,0,0,0,0,0,0,0,0,1,1.2
133344,3797,150.0,0,0,0,0,0,0,0,0,1,1.1333333333333333
133345,3797,50.0,0,0,0,0,0,0,0,0,1,3.5
133346,3799,2500.0,0,0,0,0,0,0,0,0,1,1.996
133347,3799,2.0,0,0,0,0,0,0,0,0,1,199.5
133348,3803,3900.0,0,0,0,0,0,0,0,0,1,1.4102564102564104
133349,3803,2500.0,0,0,0,0,0,0,0,0,1,1.32
133350,3804,241.0,0,0,0,0,0,0,0,0,1,1.2448132780082988
133351,3804,2.0,0,0,0,0,0,0,0,0,1,100.0
133352,3804,2.0,0,0,0,0,0,0,0,0,1,52.5
133353,3805,130.0,0,0,0,0,0,0,0,0,1,8.461538461538462
133354,3808,3199.0,0,0,0,0,0,0,0,0,1,6.970928415129728
133355,3808,969.999999,0,0,0,0,0,0,0,0,1,4.845360829737485
133356,3809,3000.0,0,0,0,0,0,0,0,0,1,1.7333333333333334
133357,3809,3900.0,0,0,0,0,0,0,0,0,1,1.2820512820512822
133358,3809,1050.0,0,0,0,0,0,0,0,0,1,2.380952380952381
133359,3809,2.0,0,0,0,0,0,0,0,0,1,306.0
133360,3811,200.0,0,0,0,0,0,0,0,0,1,4.0
133361,3813,3800.0,0,0,0,0,0,0,0,0,1,1.0526315789473684
133362,3815,900.0,0,0,0,0,0,0,0,0,1,1.8517777777777777
133363,3817,2.0,0,0,0,0,0,0,0,0,1,200.0
133364,3818,1030.0,0,0,0,0,0,0,0,0,1,1.2621359223300972
133365,3820,1500.0,0,0,0,0,0,0,0,0,1,2.3333333333333335
133366,3820,475.0,0,0,0,0,0,0,0,0,1,1.6631578947368422
133367,3822,50.0,0,0,0,0,0,0,0,0,1,5.0
133368,3826,2500.0,0,0,0,0,0,0,0,0,1,1.0796
133369,3826,2700.0,0,0,0,0,0,0,0,0,1,1.1111111111111112
133370,3826,2.0,0,0,0,0,0,0,0,0,1,44.4
133371,3829,2.0,0,0,0,0,0,0,0,0,1,40.0
133372,3833,3999.0,0,0,0,0,0,0,0,0,1,5.3013253313328335
133373,3833,2000.0,0,0,0,0,0,0,0,0,1,4.699999995
133374,3833,2000.0,0,0,0,0,0,0,0,0,1,1.0
133375,3836,1180.0,0,0,0,0,0,0,0,0,1,1.0
133376,3836,300.0,0,0,0,0,0,0,0,0,1,2.6666666666666665
133377,3839,3000.0,0,0,0,0,0,0,0,0,1,4.166666666666667
133378,3839,1050.0,0,0,0,0,0,0,0,0,1,9.523809523809524
133379,3839,2.0,0,0,0,0,0,0,0,0,1,227.9999995
133380,3842,200.0,0,0,0,0,0,0,0,0,1,5.5
133381,3843,3040.0,0,0,0,0,0,0,0,0,1,1.0194078947368421
133382,3843,1500.0,0,0,0,0,0,0,0,0,1,1.0533333333333332
133383,3844,150.0,0,0,0,0,0,0,0,0,1,1.3933333333333333
133384,3844,2.0,0,0,0,0,0,0,0,0,1,99.5
133385,3844,2.0,0,0,0,0,0,0,0,0,1,100.0
133386,3848,50.0,0,0,0,0,0,0,0,0,1,4.59999998
133387,3849,3199.0,0,0,0,0,0,0,0,0,1,2.18787120944045
133388,3849,1998.0,0,0,0,0,0,0,0,0,1,1.6516516516516517
133389,3849,1500.0,0,0,0,0,0,0,0,0,1,1.1333333333333333
133390,3850,240.0,0,0,0,0,0,0,0,0,1,1.125
133391,3853,50.0,0,0,0,0,0,0,0,0,1,6.6
133392,3853,2.0,0,0,0,0,0,0,0,0,1,50.0
133393,3854,3199.0,0,0,0,0,0,0,0,0,1,2.1256642700844015
133394,3856,150.0,0,0,0,0,0,0,0,0,1,1.1266666666666667
133395,3856,40.0,0,0,0,0,0,0,0,0,1,4.0
133396,3856,190.0,0,0,0,0,0,0,0,0,1,1.199999994736842
133397,3859,190.0,0,0,0,0,0,0,0,0,1,1.3157894736842106
133398,3859,50.0,0,0,0,0,0,0,0,0,1,3.36
133399,3859,2.0,0,0,0,0,0,0,0,0,1,59.45
133400,3867,150.0,0,0,0,0,0,0,0,0,1,1.1933333333333334
133401,3878,2400.0,0,0,0,0,0,0,0,0,1,1.0375
133402,3878,3199.0,0,0,0,0,0,0,0,0,1,1.031572366364489
133403,3878,270.0,0,0,0,0,0,0,0,0,1,1.1111111111111112
133404,3880,3700.0,0,0,0,0,0,0,0,0,1,1.0
133405,3883,2600.0,0,0,0,0,0,0,0,0,1,1.0
133406,3883,2798.0,0,0,0,0,0,0,0,0,1,1.0543245175125089
133407,3883,4890.0,0,0,0,0,0,0,0,0,1,1.1451942740286298
133408,3886,1900.0,0,0,0,0,0,0,0,0,1,1.5736842105263158
133409,3886,2500.0,0,0,0,0,0,0,0,0,1,1.02
133410,3886,3200.0,0,0,0,0,0,0,0,0,1,1.5
133411,3886,2500.0,0,0,0,0,0,0,0,0,1,1.28
133412,3887,300.0,0,0,0,0,0,0,0,0,1,2.0
133413,3887,200.0,0,0,0,0,0,0,0,0,1,1.5
133414,3887,2.0,0,0,0,0,0,0,0,0,1,100.0
133415,3891,2.0,0,0,0,0,0,0,0,0,1,215.0
133416,3891,2.0,0,0,0,0,0,0,0,0,1,149.75
133417,3891,2.0,0,0,0,0,0,0,0,0,1,105.0
133418,3894,3199.0,0,0,0,0,0,0,0,0,1,1.5629884338855893
133419,3895,200.0,0,0,0,0,0,0,0,0,1,4.849999995
133420,3895,2.0,0,0,0,0,0,0,0,0,1,116.5
133421,3895,2.0,0,0,0,0,0,0,0,0,1,92.5
133422,3898,600.0,0,0,0,0,0,0,0,0,1,2.8333333333333335
133423,3898,2.0,0,0,0,0,0,0,0,0,1,175.0
133424,3898,2.0,0,0,0,0,0,0,0,0,1,150.0
133425,3899,1500.0,0,0,0,0,0,0,0,0,1,1.0
133426,3899,888.0,0,0,0,0,0,0,0,0,1,1.1036036036036037
133427,3899,270.0,0,0,0,0,0,0,0,0,1,1.0
133428,3902,100.0,0,0,0,0,0,0,0,0,1,6.66
133429,3905,2.0,0,0,0,0,0,0,0,0,1,1350.0
133430,3907,100.0,0,0,0,0,0,0,0,0,1,3.0
133431,3911,1100.0,0,0,0,0,0,0,0,0,1,5.0
133432,3911,1010.0,0,0,0,0,0,0,0,0,1,1.4851485148514851
133433,3915,2650.0,0,0,0,0,0,0,0,0,1,1.2452830188679245
133434,3915,4890.0,0,0,0,0,0,0,0,0,1,1.2065439672801637
133435,3918,150.0,0,0,0,0,0,0,0,0,1,10.0
133436,3925,4000.0,0,0,0,0,0,0,0,0,1,1.0
133437,3927,2.0,0,0,0,0,0,0,0,0,1,333.0
133438,3929,270.0,0,0,0,0,0,0,0,0,1,1.8518518518518519
133439,3933,270.0,0,0,0,0,0,0,0,0,1,1.2962962962962963
133440,3934,20000.0,0,0,0,0,0,0,0,0,1,1.0
133441,3934,2.0,0,0,0,0,0,0,0,0,1,1950.0
133442,3938,2.0,0,0,0,0,0,0,0,0,1,75.0
133443,3939,300.0,0,0,0,0,0,0,0,0,1,2.0
133444,3940,300.0,0,0,0,0,0,0,0,0,1,2.96
133445,3941,50.0,0,0,0,0,0,0,0,0,1,9.4
133446,3941,50.0,0,0,0,0,0,0,0,0,1,5.2
133447,3945,50.0,0,0,0,0,0,0,0,0,1,2.9
133448,3947,130.0,0,0,0,0,0,0,0,0,1,12.820461538461538
133449,3950,2298.0,0,0,0,0,0,0,0,0,1,1.0443864229765014
133450,3950,3199.0,0,0,0,0,0,0,0,0,1,1.0940919037199124
133451,3956,50.0,0,0,0,0,0,0,0,0,1,15.54
133452,3956,50.0,0,0,0,0,0,0,0,0,1,5.0
133453,3957,241.0,0,0,0,0,0,0,0,0,1,1.3319502074688796
133454,3959,4900.0,0,0,0,0,0,0,0,0,1,2.5510204081632653
133455,3959,1399.0,0,0,0,0,0,0,0,0,1,5.646890636168692
133456,3959,465.0,0,0,0,0,0,0,0,0,1,8.602150537634408
133457,3961,2.0,0,0,0,0,0,0,0,0,1,500.0
133458,3962,50.0,0,0,0,0,0,0,0,0,1,4.62
133459,3963,2.0,0,0,0,0,0,0,0,0,1,82.5
133460,3963,2.0,0,0,0,0,0,0,0,0,1,50.0
133461,3965,2.0,0,0,0,0,0,0,0,0,1,150.0
133462,3968,200.0,0,0,0,0,0,0,0,0,1,19.5
133463,3969,690.0,0,0,0,0,0,0,0,0,1,1.9323623188405796
133464,3969,40.0,0,0,0,0,0,0,0,0,1,5.5
133465,3971,50.0,0,0,0,0,0,0,0,0,1,11.0
133466,3971,2.0,0,0,0,0,0,0,0,0,1,100.0
133467,3972,3400.0,0,0,0,0,0,0,0,0,1,1.1764705882352942
133468,3972,50.0,0,0,0,0,0,0,0,0,1,4.18
133469,3972,50.0,0,0,0,0,0,0,0,0,1,4.08
133470,3976,2.0,0,0,0,0,0,0,0,0,1,125.0
133471,3986,465.0,0,0,0,0,0,0,0,0,1,1.021505376344086
133472,3986,2.0,0,0,0,0,0,0,0,0,1,99.5
133473,3986,96.9,0,0,0,0,0,0,0,0,1,1.0113519091847265
133474,3987,3500.0,0,0,0,0,0,0,0,0,1,2.5714285714285716
133475,3987,1998.0,0,0,0,0,0,0,0,0,1,5.005005005005005
133476,3988,2.0,0,0,0,0,0,0,0,0,1,125.0
133477,3989,110.0,0,0,0,0,0,0,0,0,1,2.713636363636364
133478,3989,40.0,0,0,0,0,0,0,0,0,1,5.0
133479,3992,3200.0,0,0,0,0,0,0,0,0,1,1.0
133480,3992,1500.0,0,0,0,0,0,0,0,0,1,1.0
133481,3997,50.0,0,0,0,0,0,0,0,0,1,2.78
133482,4000,1250.0,0,0,0,0,0,0,0,0,1,1.44
133483,4000,1050.0,0,0,0,0,0,0,0,0,1,1.1904761904761905
133484,4000,1000.0,0,0,0,0,0,0,0,0,1,1.0
133485,4000,2.0,0,0,0,0,0,0,0,0,1,180.0
133486,4000,2.0,0,0,0,0,0,0,0,0,1,149.5
133487,4000,2.0,0,0,0,0,0,0,0,0,1,175.0
133488,4000,2.0,0,0,0,0,0,0,0,0,1,250.0
133489,4002,2.0,0,0,0,0,0,0,0,0,1,131.0
133490,4003,190.0,0,0,0,0,0,0,0,0,1,26.31578947368421
133491,4013,3900.0,0,0,0,0,0,0,0,0,1,1.4271794871794872
133492,4014,465.0,0,0,0,0,0,0,0,0,1,1.2903225806451613
133493,4020,241.0,0,0,0,0,0,0,0,0,1,3.5269709543568464
133494,4020,130.0,0,0,0,0,0,0,0,0,1,5.230769230769231
133495,4020,50.0,0,0,0,0,0,0,0,0,1,8.0
133496,4022,2.0,0,0,0,0,0,0,0,0,1,149.5
133497,4022,2.0,0,0,0,0,0,0,0,0,1,125.0
133498,4026,3900.0,0,0,0,0,0,0,0,0,1,1.1025641025641026
133499,4026,3199.0,0,0,0,0,0,0,0,0,1,1.0628321350422008
133500,4026,2500.0,0,0,0,0,0,0,0,0,1,1.36
133501,4027,50.0,0,0,0,0,0,0,0,0,1,5.57
133502,4027,2.0,0,0,0,0,0,0,0,0,1,75.0
133503,4029,130.0,0,0,0,0,0,0,0,0,1,1.8615384615384616
133504,4033,2.0,0,0,0,0,0,0,0,0,1,100.0
133505,4035,200.0,0,0,0,0,0,0,0,0,1,5.5
133506,4035,300.0,0,0,0,0,0,0,0,0,1,2.6666666666666665
133507,4035,200.0,0,0,0,0,0,0,0,0,1,1.245
133508,4035,50.0,0,0,0,0,0,0,0,0,1,6.0
133509,4035,50.0,0,0,0,0,0,0,0,0,1,5.0
133510,4038,2.0,0,0,0,0,0,0,0,0,1,600.0
133511,4038,2.0,0,0,0,0,0,0,0,0,1,300.0
133512,4040,1998.0,0,0,0,0,0,0,0,0,1,1.445945945945946
133513,4040,1980.0,0,0,0,0,0,0,0,0,1,1.009595959090909
133514,4040,1250.0,0,0,0,0,0,0,0,0,1,1.032
133515,4044,2280.0,0,0,0,0,0,0,0,0,1,1.0964912280701755
133516,4044,3199.0,0,0,0,0,0,0,0,0,1,1.5629884338855893
133517,4046,50.0,0,0,0,0,0,0,0,0,1,3.0
133518,4049,3700.0,0,0,0,0,0,0,0,0,1,1.0
133519,4049,1099.0,0,0,0,0,0,0,0,0,1,2.2747952684258417
133520,4049,150.0,0,0,0,0,0,0,0,0,1,1.3266666666666667
133521,4049,40.0,0,0,0,0,0,0,0,0,1,1.0
133522,4051,1998.0,0,0,0,0,0,0,0,0,1,3.5035035035035036
133523,4051,170.0,0,0,0,0,0,0,0,0,1,4.117647058823529
133524,4053,399.0,0,0,0,0,0,0,0,0,1,1.5037593959899749
133525,4053,300.0,0,0,0,0,0,0,0,0,1,1.6
133526,4053,2.0,0,0,0,0,0,0,0,0,1,75.0
133527,4058,300.0,0,0,0,0,0,0,0,0,1,2.9966666666666666
133528,4058,160.0,0,0,0,0,0,0,0,0,1,3.5
133529,4061,150.0,0,0,0,0,0,0,0,0,1,1.12
133530,4062,3379.999999,0,0,0,0,0,0,0,0,1,1.0
133531,4062,1500.0,0,0,0,0,0,0,0,0,1,1.3
133532,4062,1000.0,0,0,0,0,0,0,0,0,1,2.5
133533,4062,2.0,0,0,0,0,0,0,0,0,1,104.99995
133534,4062,2.0,0,0,0,0,0,0,0,0,1,70.0
133535,4069,420.0,0,0,0,0,0,0,0,0,1,1.1904761904761905
133536,4070,2.0,0,0,0,0,0,0,0,0,1,49.0
133537,4073,3199.0,0,0,0,0,0,0,0,0,1,1.8755861206627071
133538,4076,3000.0,0,0,0,0,0,0,0,0,1,1.6333333333333333
133539,4076,3000.0,0,0,0,0,0,0,0,0,1,1.3333333333333333
133540,4077,399.0,0,0,0,0,0,0,0,0,1,2.5037593984962405
133541,4080,200.0,0,0,0,0,0,0,0,0,1,4.2605
133542,4081,1050.0,0,0,0,0,0,0,0,0,1,2.1904761904761907
133543,4081,545.0,0,0,0,0,0,0,0,0,1,3.0825688073394497
133544,4082,270.0,0,0,0,0,0,0,0,0,1,2.696296296296296
133545,4082,200.0,0,0,0,0,0,0,0,0,1,2.75
133546,4082,130.0,0,0,0,0,0,0,0,0,1,2.3076923076923075
133547,4083,888.0,0,0,0,0,0,0,0,0,1,2.4774774774774775
133548,4084,200.0,0,0,0,0,0,0,0,0,1,210.345
133549,4088,420.0,0,0,0,0,0,0,0,0,1,2.0235714285714286
133550,4088,50.0,0,0,0,0,0,0,0,0,1,13.0
133551,4088,50.0,0,0,0,0,0,0,0,0,1,10.0
133552,4090,3199.0,0,0,0,0,0,0,0,0,1,1.562050640825258
133553,4090,50.0,0,0,0,0,0,0,0,0,1,10.0
133554,4090,50.0,0,0,0,0,0,0,0,0,1,4.4
133555,4091,2.0,0,0,0,0,0,0,0,0,1,150.0
133556,4092,50.0,0,0,0,0,0,0,0,0,1,5.96
133557,4093,100.0,0,0,0,0,0,0,0,0,1,5.09999999
133558,4093,400.0,0,0,0,0,0,0,0,0,1,1.175
133559,4093,50.0,0,0,0,0,0,0,0,0,1,4.59999998
133560,4093,50.0,0,0,0,0,0,0,0,0,1,4.0
133561,4094,1500.0,0,0,0,0,0,0,0,0,1,1.2666653333333333
133562,4094,1500.0,0,0,0,0,0,0,0,0,1,1.0
133563,4096,50.0,0,0,0,0,0,0,0,0,1,5.9
133564,4096,50.0,0,0,0,0,0,0,0,0,1,5.0
133565,4097,3500.0,0,0,0,0,0,0,0,0,1,1.0
133566,4097,400.0,0,0,0,0,0,0,0,0,1,1.235
133567,4097,150.0,0,0,0,0,0,0,0,0,1,1.2
133568,4098,1250.0,0,0,0,0,0,0,0,0,1,1.68
133569,4100,1050.0,0,0,0,0,0,0,0,0,1,1.0476190476190477
133570,4102,650.0,0,0,0,0,0,0,0,0,1,1.1538461538461537
133571,4102,100.0,0,0,0,0,0,0,0,0,1,5.9
133572,4102,300.0,0,0,0,0,0,0,0,0,1,1.6299999966666667
133573,4105,300.0,0,0,0,0,0,0,0,0,1,3.0616666666666665
133574,4105,300.0,0,0,0,0,0,0,0,0,1,1.3333333333333333
133575,4107,3300.0,0,0,0,0,0,0,0,0,1,1.0606060606060606
133576,4107,1500.0,0,0,0,0,0,0,0,0,1,1.3273333333333333
133577,4107,1250.0,0,0,0,0,0,0,0,0,1,1.144
133578,4107,300.0,0,0,0,0,0,0,0,0,1,3.0
133579,4107,241.0,0,0,0,0,0,0,0,0,1,1.2448132780082988
133580,4109,50.0,0,0,0,0,0,0,0,0,1,5.4
133581,4109,50.0,0,0,0,0,0,0,0,0,1,5.0
133582,4110,190.0,0,0,0,0,0,0,0,0,1,1.7947368421052632
133583,4110,200.0,0,0,0,0,0,0,0,0,1,1.4
133584,4116,1900.0,0,0,0,0,0,0,0,0,1,1.5789473684210527
133585,4116,900.0,0,0,0,0,0,0,0,0,1,1.3208888888888888
133586,4116,900.0,0,0,0,0,0,0,0,0,1,1.0444444444444445
133587,4120,200.0,0,0,0,0,0,0,0,0,1,1.45
133588,4120,200.0,0,0,0,0,0,0,0,0,1,1.375
133589,4120,50.0,0,0,0,0,0,0,0,0,1,4.798
133590,4120,2.0,0,0,0,0,0,0,0,0,1,85.0
133591,4122,1099.0,0,0,0,0,0,0,0,0,1,1.637852593266606
133592,4122,1100.0,0,0,0,0,0,0,0,0,1,1.212090909090909
133593,4123,50.0,0,0,0,0,0,0,0,0,1,20.0
133594,4125,1998.0,0,0,0,0,0,0,0,0,1,1.0510510510510511
133595,4126,399.0,0,0,0,0,0,0,0,0,1,2.506265664160401
133596,4128,2100.0,0,0,0,0,0,0,0,0,1,1.2442857142857142
133597,4128,2900.0,0,0,0,0,0,0,0,0,1,1.0344827586206897
133598,4130,270.0,0,0,0,0,0,0,0,0,1,1.2962962962962963
133599,4132,2500.0,0,0,0,0,0,0,0,0,1,1.0
133600,4132,3200.0,0,0,0,0,0,0,0,0,1,1.6875
133601,4132,1200.0,0,0,0,0,0,0,0,0,1,1.0
133602,4139,2500.0,0,0,0,0,0,0,0,0,1,1.0
133603,4139,2000.0,0,0,0,0,0,0,0,0,1,1.0
133604,4139,1200.0,0,0,0,0,0,0,0,0,1,1.0375
133605,4139,699.0,0,0,0,0,0,0,0,0,1,1.1444921316165952
133606,4139,600.0,0,0,0,0,0,0,0,0,1,1.1983333333333333
133607,4139,690.0,0,0,0,0,0,0,0,0,1,1.0289855072463767
133608,4139,50.0,0,0,0,0,0,0,0,0,1,3.98
133609,4139,2.0,0,0,0,0,0,0,0,0,1,100.0
133610,4141,1998.0,0,0,0,0,0,0,0,0,1,1.996996996996997
133611,4141,590.0,0,0,0,0,0,0,0,0,1,3.389830508474576
133612,4141,2.0,0,0,0,0,0,0,0,0,1,700.0
133613,4141,2.0,0,0,0,0,0,0,0,0,1,200.0
133614,4144,100.0,0,0,0,0,0,0,0,0,1,4.99
133615,4144,270.0,0,0,0,0,0,0,0,0,1,1.037037037037037
133616,4148,300.0,0,0,0,0,0,0,0,0,1,8.333333333333334
133617,4149,1500.0,0,0,0,0,0,0,0,0,1,1.3333333333333333
133618,4153,3379.999999,0,0,0,0,0,0,0,0,1,1.242603550663492
133619,4159,300.0,0,0,0,0,0,0,0,0,1,2.1633333333333336
133620,4159,400.0,0,0,0,0,0,0,0,0,1,1.325
133621,4160,50.0,0,0,0,0,0,0,0,0,1,4.4
133622,4164,1250.0,0,0,0,0,0,0,0,0,1,1.36
133623,4165,50.0,0,0,0,0,0,0,0,0,1,16.0
133624,4166,1500.0,0,0,0,0,0,0,0,0,1,1.3133333333333332
133625,4166,270.0,0,0,0,0,0,0,0,0,1,1.0740740740740742
133626,4166,2.0,0,0,0,0,0,0,0,0,1,60.0
133627,4169,1898.999999,0,0,0,0,0,0,0,0,1,1.0268562406671176
133628,4169,3400.0,0,0,0,0,0,0,0,0,1,1.0441176470588236
